date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,v_tat,c_tat,canceled_rides_by_customer,canceled_rides_by_driver,incomplete_rides,incomplete_rides_reason,booking_value,payment_method,ride_distance,driver_ratings,customer_rating,pickup_datetime,pickup_hour,pickup_day,pickup_dayofweek
2024-07-03 18:36:00,18:36:00,CNR5412239121,canceled by customer,CID883134,mini,hulimavu,langford town,,,Driver asked to cancel,,,,298,unknown,0,4.0,4.0,2024-07-03 18:36:00,18,2024-07-03,Wednesday
2024-07-18 13:40:00,13:40:00,CNR9903367769,canceled by driver,CID704189,prime plus,cox town,rajajinagar,,,,Customer related issue,,,314,unknown,0,4.0,4.0,2024-07-18 13:40:00,13,2024-07-18,Thursday
2024-07-18 00:19:00,00:19:00,CNR4301811322,success,CID215995,prime sedan,nagarbhavi,basavanagudi,259.0,110.0,,,No,,487,credit card,23,3.7,4.4,2024-07-18 00:19:00,0,2024-07-18,Thursday
2024-07-24 04:16:00,04:16:00,CNR3670934919,canceled by driver,CID518683,prime plus,varthur,ulsoor,,,,Personal & Car related issue,,,107,unknown,0,4.0,4.0,2024-07-24 04:16:00,4,2024-07-24,Wednesday
2024-07-07 16:16:00,16:16:00,CNR3507479426,canceled by customer,CID124985,mini,varthur,koramangala,,,Change of plans,,,,936,unknown,0,4.0,4.0,2024-07-07 16:16:00,16,2024-07-07,Sunday
2024-07-21 05:20:00,05:20:00,CNR8726617664,success,CID418163,prime plus,tumkur road,marathahalli,189.0,55.0,,,No,,577,credit card,17,3.6,4.7,2024-07-21 05:20:00,5,2024-07-21,Sunday
2024-07-26 23:31:00,23:31:00,CNR4547310595,success,CID372101,bike,electronic city,jayanagar,301.0,130.0,,,No,,332,upi,42,4.9,3.8,2024-07-26 23:31:00,23,2024-07-26,Friday
2024-07-28 15:11:00,15:11:00,CNR3282439352,success,CID345485,mini,yeshwanthpur,electronic city,98.0,65.0,,,No,,426,cash,44,3.1,4.7,2024-07-28 15:11:00,15,2024-07-28,Sunday
2024-07-12 21:20:00,21:20:00,CNR1672520527,canceled by customer,CID892034,auto,rt nagar,varthur,,,Driver asked to cancel,,,,367,unknown,0,4.0,4.0,2024-07-12 21:20:00,21,2024-07-12,Friday
2024-07-30 20:06:00,20:06:00,CNR5193055866,success,CID202667,prime plus,indiranagar,hennur,168.0,145.0,,,No,,179,cash,48,4.8,4.6,2024-07-30 20:06:00,20,2024-07-30,Tuesday
2024-07-10 10:39:00,10:39:00,CNR7733961026,success,CID493490,bike,hulimavu,chickpet,112.0,55.0,,,No,,489,cash,17,3.4,4.3,2024-07-10 10:39:00,10,2024-07-10,Wednesday
2024-07-01 00:21:00,00:21:00,CNR8485201858,canceled by customer,CID209378,auto,frazer town,jayanagar,,,Change of plans,,,,118,unknown,0,4.0,4.0,2024-07-01 00:21:00,0,2024-07-01,Monday
2024-07-10 05:10:00,05:10:00,CNR6369096562,canceled by driver,CID687481,prime suv,mysore road,ulsoor,,,,More than permitted people in there,,,141,unknown,0,4.0,4.0,2024-07-10 05:10:00,5,2024-07-10,Wednesday
2024-07-23 18:34:00,18:34:00,CNR4012980298,success,CID426251,ebike,chamarajpet,magadi road,133.0,120.0,,,No,,660,cash,15,4.2,4.3,2024-07-23 18:34:00,18,2024-07-23,Tuesday
2024-07-14 16:43:00,16:43:00,CNR8348227590,success,CID998723,prime sedan,majestic,kengeri,98.0,65.0,,,No,,1104,upi,10,4.3,4.3,2024-07-14 16:43:00,16,2024-07-14,Sunday
2024-07-09 12:51:00,12:51:00,CNR4209975108,success,CID902053,bike,padmanabhanagar,kr puram,203.0,120.0,,,No,,618,cash,42,4.4,4.8,2024-07-09 12:51:00,12,2024-07-09,Tuesday
2024-07-21 07:50:00,07:50:00,CNR6163925357,success,CID543365,prime plus,electronic city,ramamurthy nagar,49.0,105.0,,,No,,623,cash,33,3.3,3.2,2024-07-21 07:50:00,7,2024-07-21,Sunday
2024-07-26 15:49:00,15:49:00,CNR8184506799,driver not found,CID225415,auto,vijayanagar,banashankari,,,,,,,447,unknown,0,4.0,4.0,2024-07-26 15:49:00,15,2024-07-26,Friday
2024-07-09 20:37:00,20:37:00,CNR5516696077,success,CID264018,prime plus,chamarajpet,varthur,105.0,100.0,,,No,,457,cash,35,4.5,4.4,2024-07-09 20:37:00,20,2024-07-09,Tuesday
2024-07-27 17:09:00,17:09:00,CNR8302779101,success,CID489424,prime plus,cox town,shantinagar,91.0,130.0,,,No,,617,cash,31,4.2,3.3,2024-07-27 17:09:00,17,2024-07-27,Saturday
2024-07-13 10:47:00,10:47:00,CNR9858499380,canceled by customer,CID126777,bike,rajajinagar,richmond town,,,Driver is not moving towards pickup location,,,,387,unknown,0,4.0,4.0,2024-07-13 10:47:00,10,2024-07-13,Saturday
2024-07-10 16:53:00,16:53:00,CNR5746947855,success,CID574033,auto,electronic city,btm layout,168.0,115.0,,,No,,167,cash,17,3.8,4.2,2024-07-10 16:53:00,16,2024-07-10,Wednesday
2024-07-08 07:22:00,07:22:00,CNR4042888549,success,CID704863,ebike,rt nagar,yeshwanthpur,273.0,50.0,,,No,,308,upi,35,3.2,4.5,2024-07-08 07:22:00,7,2024-07-08,Monday
2024-07-16 01:30:00,01:30:00,CNR2345564014,canceled by customer,CID797306,mini,mysore road,hosur road,,,Driver is not moving towards pickup location,,,,389,unknown,0,4.0,4.0,2024-07-16 01:30:00,1,2024-07-16,Tuesday
2024-07-14 21:19:00,21:19:00,CNR4239086708,canceled by driver,CID553777,auto,frazer town,magadi road,,,,Personal & Car related issue,,,448,unknown,0,4.0,4.0,2024-07-14 21:19:00,21,2024-07-14,Sunday
2024-07-08 03:01:00,03:01:00,CNR5768684736,driver not found,CID513083,auto,marathahalli,ulsoor,,,,,,,227,unknown,0,4.0,4.0,2024-07-08 03:01:00,3,2024-07-08,Monday
2024-07-29 19:41:00,19:41:00,CNR9504654114,success,CID185115,bike,shantinagar,jp nagar,175.0,125.0,,,No,,1782,cash,45,4.9,3.2,2024-07-29 19:41:00,19,2024-07-29,Monday
2024-07-28 11:34:00,11:34:00,CNR5479110150,success,CID515640,prime plus,frazer town,ramamurthy nagar,231.0,135.0,,,No,,162,cash,40,3.1,3.5,2024-07-28 11:34:00,11,2024-07-28,Sunday
2024-07-26 03:20:00,03:20:00,CNR5046242610,success,CID388522,prime sedan,whitefield,kammanahalli,42.0,135.0,,,No,,465,upi,5,3.8,3.9,2024-07-26 03:20:00,3,2024-07-26,Friday
2024-07-23 13:46:00,13:46:00,CNR7693419542,canceled by driver,CID559714,prime plus,varthur,kengeri,,,,Customer related issue,,,396,unknown,0,4.0,4.0,2024-07-23 13:46:00,13,2024-07-23,Tuesday
2024-07-24 13:40:00,13:40:00,CNR7894747687,success,CID269336,prime plus,rajajinagar,electronic city,49.0,70.0,,,No,,845,cash,42,3.7,4.9,2024-07-24 13:40:00,13,2024-07-24,Wednesday
2024-07-28 09:22:00,09:22:00,CNR6948279956,canceled by customer,CID815669,auto,electronic city,rajajinagar,,,Change of plans,,,,400,unknown,0,4.0,4.0,2024-07-28 09:22:00,9,2024-07-28,Sunday
2024-07-04 17:02:00,17:02:00,CNR8752210753,success,CID510200,auto,richmond town,malleshwaram,168.0,25.0,,,No,,208,cash,18,4.3,3.4,2024-07-04 17:02:00,17,2024-07-04,Thursday
2024-07-12 19:57:00,19:57:00,CNR3711276518,success,CID593100,ebike,jp nagar,rajajinagar,238.0,45.0,,,No,,203,upi,6,3.3,4.1,2024-07-12 19:57:00,19,2024-07-12,Friday
2024-07-16 12:09:00,12:09:00,CNR7058475845,success,CID452963,ebike,peenya,rt nagar,273.0,65.0,,,No,,551,credit card,20,4.2,4.4,2024-07-16 12:09:00,12,2024-07-16,Tuesday
2024-07-17 21:32:00,21:32:00,CNR1596824372,success,CID953715,ebike,rajarajeshwari nagar,hulimavu,301.0,80.0,,,No,,1256,cash,27,4.4,4.0,2024-07-17 21:32:00,21,2024-07-17,Wednesday
2024-07-27 14:07:00,14:07:00,CNR9254293494,success,CID702592,prime suv,rt nagar,richmond town,112.0,100.0,,,No,,166,cash,40,3.8,3.3,2024-07-27 14:07:00,14,2024-07-27,Saturday
2024-07-06 15:06:00,15:06:00,CNR1246170232,canceled by driver,CID988085,mini,richmond town,kr puram,,,,Personal & Car related issue,,,238,unknown,0,4.0,4.0,2024-07-06 15:06:00,15,2024-07-06,Saturday
2024-07-23 16:22:00,16:22:00,CNR2220541867,driver not found,CID464448,auto,hennur,rt nagar,,,,,,,223,unknown,0,4.0,4.0,2024-07-23 16:22:00,16,2024-07-23,Tuesday
2024-07-29 04:44:00,04:44:00,CNR5133943406,success,CID344771,bike,bellandur,kadugodi,98.0,30.0,,,No,,747,cash,47,4.7,4.1,2024-07-29 04:44:00,4,2024-07-29,Monday
2024-07-26 02:22:00,02:22:00,CNR5125390964,success,CID728505,ebike,tumkur road,tumkur road,126.0,35.0,,,No,,370,upi,43,3.6,4.4,2024-07-26 02:22:00,2,2024-07-26,Friday
2024-07-09 17:48:00,17:48:00,CNR7257906813,success,CID329733,mini,mysore road,jp nagar,84.0,85.0,,,No,,382,upi,45,4.2,4.7,2024-07-09 17:48:00,17,2024-07-09,Tuesday
2024-07-16 03:38:00,03:38:00,CNR6248870252,success,CID777875,ebike,indiranagar,chickpet,56.0,35.0,,,No,,222,cash,15,4.6,4.6,2024-07-16 03:38:00,3,2024-07-16,Tuesday
2024-07-21 22:22:00,22:22:00,CNR4056876739,success,CID491298,prime sedan,hsr layout,mysore road,56.0,130.0,,,Yes,vehicle breakdown,849,cash,5,3.5,3.4,2024-07-21 22:22:00,22,2024-07-21,Sunday
2024-07-21 05:47:00,05:47:00,CNR5860165440,success,CID887901,auto,langford town,vijayanagar,140.0,145.0,,,No,,280,credit card,9,4.7,4.8,2024-07-21 05:47:00,5,2024-07-21,Sunday
2024-07-18 15:09:00,15:09:00,CNR4250722036,driver not found,CID194042,mini,hennur,ulsoor,,,,,,,1201,unknown,0,4.0,4.0,2024-07-18 15:09:00,15,2024-07-18,Thursday
2024-07-06 00:16:00,00:16:00,CNR8745976336,canceled by driver,CID421976,prime suv,btm layout,peenya,,,,More than permitted people in there,,,137,unknown,0,4.0,4.0,2024-07-06 00:16:00,0,2024-07-06,Saturday
2024-07-26 05:13:00,05:13:00,CNR9742091784,success,CID581752,bike,kengeri,btm layout,266.0,75.0,,,No,,2425,upi,44,3.9,4.4,2024-07-26 05:13:00,5,2024-07-26,Friday
2024-07-15 12:26:00,12:26:00,CNR9429412690,driver not found,CID527253,prime sedan,kadugodi,varthur,,,,,,,2345,unknown,0,4.0,4.0,2024-07-15 12:26:00,12,2024-07-15,Monday
2024-07-21 03:44:00,03:44:00,CNR2795413901,success,CID520301,ebike,sarjapur road,koramangala,308.0,100.0,,,No,,388,upi,23,3.0,4.7,2024-07-21 03:44:00,3,2024-07-21,Sunday
2024-07-30 06:29:00,06:29:00,CNR7003648548,success,CID790860,prime suv,majestic,ramamurthy nagar,42.0,110.0,,,No,,288,cash,26,3.5,4.9,2024-07-30 06:29:00,6,2024-07-30,Tuesday
2024-07-21 13:14:00,13:14:00,CNR3234865814,driver not found,CID412708,prime plus,marathahalli,bannerghatta road,,,,,,,1675,unknown,0,4.0,4.0,2024-07-21 13:14:00,13,2024-07-21,Sunday
2024-07-28 08:15:00,08:15:00,CNR3137023170,success,CID541544,ebike,whitefield,nagarbhavi,217.0,25.0,,,No,,348,credit card,45,3.9,3.8,2024-07-28 08:15:00,8,2024-07-28,Sunday
2024-07-08 03:28:00,03:28:00,CNR6708606425,canceled by driver,CID417123,ebike,hosur road,shivajinagar,,,,Personal & Car related issue,,,203,unknown,0,4.0,4.0,2024-07-08 03:28:00,3,2024-07-08,Monday
2024-07-02 08:00:00,08:00:00,CNR7942659144,success,CID727339,prime sedan,ulsoor,varthur,210.0,40.0,,,No,,372,cash,25,4.0,4.6,2024-07-02 08:00:00,8,2024-07-02,Tuesday
2024-07-23 15:11:00,15:11:00,CNR6165482229,success,CID443294,ebike,sahakar nagar,mg road,238.0,25.0,,,No,,353,credit card,19,3.4,4.2,2024-07-23 15:11:00,15,2024-07-23,Tuesday
2024-07-10 12:46:00,12:46:00,CNR2208760257,success,CID648407,prime sedan,indiranagar,devanahalli,245.0,90.0,,,No,,441,cash,22,4.4,3.5,2024-07-10 12:46:00,12,2024-07-10,Wednesday
2024-07-29 16:18:00,16:18:00,CNR3599304622,canceled by driver,CID100034,prime plus,whitefield,ulsoor,,,,Customer related issue,,,2139,unknown,0,4.0,4.0,2024-07-29 16:18:00,16,2024-07-29,Monday
2024-07-18 05:32:00,05:32:00,CNR6396996461,success,CID720880,bike,chamarajpet,frazer town,210.0,80.0,,,No,,436,upi,8,4.7,4.4,2024-07-18 05:32:00,5,2024-07-18,Thursday
2024-07-25 21:37:00,21:37:00,CNR7584764390,driver not found,CID337178,prime sedan,rajarajeshwari nagar,devanahalli,,,,,,,228,unknown,0,4.0,4.0,2024-07-25 21:37:00,21,2024-07-25,Thursday
2024-07-15 15:01:00,15:01:00,CNR6072794483,canceled by driver,CID914378,prime sedan,sahakar nagar,rajarajeshwari nagar,,,,Customer was coughing/sick,,,1594,unknown,0,4.0,4.0,2024-07-15 15:01:00,15,2024-07-15,Monday
2024-07-04 23:55:00,23:55:00,CNR5720838792,success,CID938807,bike,yeshwanthpur,mysore road,196.0,95.0,,,No,,433,upi,35,4.0,3.5,2024-07-04 23:55:00,23,2024-07-04,Thursday
2024-07-26 18:11:00,18:11:00,CNR1295784892,success,CID744089,bike,nagarbhavi,cox town,84.0,75.0,,,No,,120,cash,26,3.8,5.0,2024-07-26 18:11:00,18,2024-07-26,Friday
2024-07-07 21:07:00,21:07:00,CNR9488357565,success,CID774488,prime suv,indiranagar,peenya,63.0,100.0,,,No,,282,cash,27,4.6,4.3,2024-07-07 21:07:00,21,2024-07-07,Sunday
2024-07-11 21:05:00,21:05:00,CNR6573413201,success,CID942756,auto,bannerghatta road,cox town,119.0,100.0,,,No,,430,cash,5,3.2,3.1,2024-07-11 21:05:00,21,2024-07-11,Thursday
2024-07-10 08:39:00,08:39:00,CNR4759868831,canceled by driver,CID772232,prime plus,vijayanagar,rajajinagar,,,,Personal & Car related issue,,,397,unknown,0,4.0,4.0,2024-07-10 08:39:00,8,2024-07-10,Wednesday
2024-07-07 07:20:00,07:20:00,CNR7860649915,success,CID354700,bike,vijayanagar,hebbal,126.0,40.0,,,No,,842,cash,23,3.7,4.2,2024-07-07 07:20:00,7,2024-07-07,Sunday
2024-07-06 11:01:00,11:01:00,CNR8976066641,canceled by driver,CID729140,auto,langford town,ulsoor,,,,Customer related issue,,,383,unknown,0,4.0,4.0,2024-07-06 11:01:00,11,2024-07-06,Saturday
2024-07-02 17:06:00,17:06:00,CNR9108712528,success,CID322476,ebike,rt nagar,rajarajeshwari nagar,210.0,135.0,,,No,,304,cash,24,4.1,3.2,2024-07-02 17:06:00,17,2024-07-02,Tuesday
2024-07-20 12:20:00,12:20:00,CNR9084475192,canceled by driver,CID599430,auto,varthur,mg road,,,,More than permitted people in there,,,148,unknown,0,4.0,4.0,2024-07-20 12:20:00,12,2024-07-20,Saturday
2024-07-29 21:46:00,21:46:00,CNR8779443835,canceled by customer,CID205641,ebike,rt nagar,ulsoor,,,Driver asked to cancel,,,,435,unknown,0,4.0,4.0,2024-07-29 21:46:00,21,2024-07-29,Monday
2024-07-02 00:34:00,00:34:00,CNR2810414608,canceled by driver,CID773439,auto,shivajinagar,rajarajeshwari nagar,,,,Personal & Car related issue,,,397,unknown,0,4.0,4.0,2024-07-02 00:34:00,0,2024-07-02,Tuesday
2024-07-17 22:13:00,22:13:00,CNR4477411975,canceled by customer,CID970400,auto,cox town,kadugodi,,,Wrong Address,,,,409,unknown,0,4.0,4.0,2024-07-17 22:13:00,22,2024-07-17,Wednesday
2024-07-30 10:17:00,10:17:00,CNR8074200517,success,CID102029,prime suv,kadugodi,sahakar nagar,154.0,45.0,,,No,,279,credit card,49,4.9,3.4,2024-07-30 10:17:00,10,2024-07-30,Tuesday
2024-07-23 20:13:00,20:13:00,CNR3914336725,driver not found,CID381415,auto,hsr layout,hosur road,,,,,,,557,unknown,0,4.0,4.0,2024-07-23 20:13:00,20,2024-07-23,Tuesday
2024-07-21 08:15:00,08:15:00,CNR9016480314,canceled by customer,CID833510,mini,basavanagudi,kadugodi,,,Driver is not moving towards pickup location,,,,1322,unknown,0,4.0,4.0,2024-07-21 08:15:00,8,2024-07-21,Sunday
2024-07-13 16:34:00,16:34:00,CNR3082719785,success,CID601645,mini,chamarajpet,tumkur road,210.0,55.0,,,No,,150,upi,13,4.4,3.8,2024-07-13 16:34:00,16,2024-07-13,Saturday
2024-07-28 20:17:00,20:17:00,CNR8582195451,success,CID777826,auto,bellandur,shivajinagar,56.0,100.0,,,No,,287,upi,13,3.9,3.9,2024-07-28 20:17:00,20,2024-07-28,Sunday
2024-07-03 10:17:00,10:17:00,CNR1464802341,driver not found,CID346025,ebike,tumkur road,yeshwanthpur,,,,,,,474,unknown,0,4.0,4.0,2024-07-03 10:17:00,10,2024-07-03,Wednesday
2024-07-28 22:15:00,22:15:00,CNR7466454304,success,CID665573,prime plus,basavanagudi,kadugodi,42.0,145.0,,,No,,439,cash,45,3.6,4.1,2024-07-28 22:15:00,22,2024-07-28,Sunday
2024-07-24 10:35:00,10:35:00,CNR1300189444,canceled by customer,CID615934,ebike,hulimavu,shivajinagar,,,Driver asked to cancel,,,,479,unknown,0,4.0,4.0,2024-07-24 10:35:00,10,2024-07-24,Wednesday
2024-07-10 15:13:00,15:13:00,CNR5921636554,canceled by driver,CID166498,ebike,bannerghatta road,chickpet,,,,More than permitted people in there,,,282,unknown,0,4.0,4.0,2024-07-10 15:13:00,15,2024-07-10,Wednesday
2024-07-15 03:06:00,03:06:00,CNR9729887508,success,CID322423,bike,bellandur,langford town,294.0,45.0,,,No,,810,upi,37,3.2,4.6,2024-07-15 03:06:00,3,2024-07-15,Monday
2024-07-17 00:04:00,00:04:00,CNR9268548200,canceled by driver,CID830358,ebike,marathahalli,jp nagar,,,,Personal & Car related issue,,,965,unknown,0,4.0,4.0,2024-07-17 00:04:00,0,2024-07-17,Wednesday
2024-07-18 08:10:00,08:10:00,CNR9805541246,canceled by customer,CID961644,mini,hosur road,kammanahalli,,,Driver is not moving towards pickup location,,,,2720,unknown,0,4.0,4.0,2024-07-18 08:10:00,8,2024-07-18,Thursday
2024-07-18 00:43:00,00:43:00,CNR5438822681,driver not found,CID129675,auto,majestic,sarjapur road,,,,,,,695,unknown,0,4.0,4.0,2024-07-18 00:43:00,0,2024-07-18,Thursday
2024-07-25 17:41:00,17:41:00,CNR3807345226,success,CID240286,prime sedan,richmond town,yeshwanthpur,119.0,85.0,,,No,,172,upi,46,3.6,3.1,2024-07-25 17:41:00,17,2024-07-25,Thursday
2024-07-03 09:12:00,09:12:00,CNR3287669125,canceled by driver,CID881850,prime suv,hosur road,varthur,,,,More than permitted people in there,,,228,unknown,0,4.0,4.0,2024-07-03 09:12:00,9,2024-07-03,Wednesday
2024-07-14 01:54:00,01:54:00,CNR2050616266,canceled by driver,CID866629,auto,cox town,bellandur,,,,Personal & Car related issue,,,177,unknown,0,4.0,4.0,2024-07-14 01:54:00,1,2024-07-14,Sunday
2024-07-16 07:16:00,07:16:00,CNR2578875092,success,CID981088,prime sedan,langford town,vijayanagar,175.0,50.0,,,No,,391,cash,11,4.0,4.8,2024-07-16 07:16:00,7,2024-07-16,Tuesday
2024-07-10 02:14:00,02:14:00,CNR2642174234,success,CID365147,bike,vijayanagar,frazer town,133.0,55.0,,,No,,358,cash,24,3.6,4.9,2024-07-10 02:14:00,2,2024-07-10,Wednesday
2024-07-24 05:25:00,05:25:00,CNR3298608419,canceled by customer,CID845386,prime sedan,hulimavu,hennur,,,Change of plans,,,,816,unknown,0,4.0,4.0,2024-07-24 05:25:00,5,2024-07-24,Wednesday
2024-07-17 11:02:00,11:02:00,CNR1083469123,canceled by driver,CID500569,prime suv,kammanahalli,kr puram,,,,Customer was coughing/sick,,,234,unknown,0,4.0,4.0,2024-07-17 11:02:00,11,2024-07-17,Wednesday
2024-07-19 12:42:00,12:42:00,CNR8909998430,canceled by customer,CID803441,prime plus,rajarajeshwari nagar,ulsoor,,,Wrong Address,,,,806,unknown,0,4.0,4.0,2024-07-19 12:42:00,12,2024-07-19,Friday
2024-07-01 07:34:00,07:34:00,CNR1949432663,success,CID646257,mini,langford town,basavanagudi,175.0,30.0,,,No,,332,upi,21,4.5,3.6,2024-07-01 07:34:00,7,2024-07-01,Monday
2024-07-09 19:45:00,19:45:00,CNR2816245165,driver not found,CID198221,prime plus,marathahalli,kr puram,,,,,,,135,unknown,0,4.0,4.0,2024-07-09 19:45:00,19,2024-07-09,Tuesday
2024-07-10 17:57:00,17:57:00,CNR7963121035,canceled by driver,CID782297,prime suv,hulimavu,whitefield,,,,Personal & Car related issue,,,211,unknown,0,4.0,4.0,2024-07-10 17:57:00,17,2024-07-10,Wednesday
2024-07-11 21:00:00,21:00:00,CNR4366752293,canceled by driver,CID878423,prime plus,chamarajpet,hulimavu,,,,Customer was coughing/sick,,,452,unknown,0,4.0,4.0,2024-07-11 21:00:00,21,2024-07-11,Thursday
2024-07-19 08:01:00,08:01:00,CNR7670674704,success,CID779283,prime plus,ramamurthy nagar,richmond town,175.0,70.0,,,No,,144,upi,44,3.8,3.6,2024-07-19 08:01:00,8,2024-07-19,Friday
2024-07-25 15:32:00,15:32:00,CNR2855506459,success,CID362033,prime suv,yeshwanthpur,koramangala,203.0,80.0,,,No,,144,upi,28,3.8,3.2,2024-07-25 15:32:00,15,2024-07-25,Thursday
2024-07-28 10:11:00,10:11:00,CNR3903939409,canceled by customer,CID685043,prime sedan,rajajinagar,electronic city,,,Change of plans,,,,277,unknown,0,4.0,4.0,2024-07-28 10:11:00,10,2024-07-28,Sunday
2024-07-01 13:40:00,13:40:00,CNR7905774407,success,CID293184,ebike,btm layout,nagarbhavi,294.0,90.0,,,No,,1861,upi,32,4.0,4.3,2024-07-01 13:40:00,13,2024-07-01,Monday
2024-07-14 03:18:00,03:18:00,CNR2055618687,canceled by driver,CID659589,mini,hosur road,padmanabhanagar,,,,Personal & Car related issue,,,419,unknown,0,4.0,4.0,2024-07-14 03:18:00,3,2024-07-14,Sunday
2024-07-25 20:19:00,20:19:00,CNR5822086192,success,CID948797,bike,bellandur,nagarbhavi,133.0,50.0,,,No,,399,upi,38,3.4,5.0,2024-07-25 20:19:00,20,2024-07-25,Thursday
2024-07-01 11:57:00,11:57:00,CNR7672368933,success,CID180365,auto,ulsoor,chickpet,70.0,35.0,,,No,,398,cash,5,4.8,3.8,2024-07-01 11:57:00,11,2024-07-01,Monday
2024-07-15 21:44:00,21:44:00,CNR4833485708,canceled by customer,CID278817,mini,kammanahalli,indiranagar,,,Driver is not moving towards pickup location,,,,1652,unknown,0,4.0,4.0,2024-07-15 21:44:00,21,2024-07-15,Monday
2024-07-05 02:59:00,02:59:00,CNR8806472932,success,CID964257,ebike,yeshwanthpur,hennur,42.0,95.0,,,No,,416,upi,46,4.9,3.8,2024-07-05 02:59:00,2,2024-07-05,Friday
2024-07-01 19:27:00,19:27:00,CNR1244893307,success,CID671568,prime suv,hosur road,cox town,105.0,60.0,,,No,,295,upi,21,3.9,3.5,2024-07-01 19:27:00,19,2024-07-01,Monday
2024-07-12 09:37:00,09:37:00,CNR4193103685,success,CID801946,mini,shantinagar,basavanagudi,42.0,55.0,,,No,,121,upi,29,3.9,4.7,2024-07-12 09:37:00,9,2024-07-12,Friday
2024-07-05 12:02:00,12:02:00,CNR3561118839,success,CID803053,ebike,chickpet,rajajinagar,231.0,90.0,,,No,,1512,cash,2,4.7,4.7,2024-07-05 12:02:00,12,2024-07-05,Friday
2024-07-01 23:13:00,23:13:00,CNR7060622494,driver not found,CID566242,prime suv,rt nagar,peenya,,,,,,,964,unknown,0,4.0,4.0,2024-07-01 23:13:00,23,2024-07-01,Monday
2024-07-23 20:48:00,20:48:00,CNR7178712119,success,CID121745,auto,kr puram,chickpet,42.0,65.0,,,No,,201,cash,4,5.0,3.1,2024-07-23 20:48:00,20,2024-07-23,Tuesday
2024-07-11 13:06:00,13:06:00,CNR4417779768,canceled by driver,CID501076,ebike,chickpet,ramamurthy nagar,,,,More than permitted people in there,,,477,unknown,0,4.0,4.0,2024-07-11 13:06:00,13,2024-07-11,Thursday
2024-07-01 00:28:00,00:28:00,CNR4893911026,success,CID352084,auto,kammanahalli,malleshwaram,154.0,50.0,,,No,,488,cash,3,4.9,3.5,2024-07-01 00:28:00,0,2024-07-01,Monday
2024-07-16 15:37:00,15:37:00,CNR1833102425,canceled by customer,CID580656,prime suv,marathahalli,vijayanagar,,,Driver asked to cancel,,,,206,unknown,0,4.0,4.0,2024-07-16 15:37:00,15,2024-07-16,Tuesday
2024-07-13 19:17:00,19:17:00,CNR6144931802,success,CID624207,prime plus,hosur road,magadi road,182.0,120.0,,,No,,712,upi,2,4.6,4.5,2024-07-13 19:17:00,19,2024-07-13,Saturday
2024-07-22 00:21:00,00:21:00,CNR9348386954,success,CID102659,prime plus,kr puram,electronic city,203.0,140.0,,,No,,393,upi,1,4.2,4.9,2024-07-22 00:21:00,0,2024-07-22,Monday
2024-07-02 02:39:00,02:39:00,CNR6775696883,canceled by driver,CID379680,prime plus,jayanagar,hebbal,,,,Customer was coughing/sick,,,951,unknown,0,4.0,4.0,2024-07-02 02:39:00,2,2024-07-02,Tuesday
2024-07-25 02:09:00,02:09:00,CNR5724790980,success,CID269197,ebike,rt nagar,kengeri,35.0,80.0,,,No,,142,cash,6,3.1,4.0,2024-07-25 02:09:00,2,2024-07-25,Thursday
2024-07-04 10:31:00,10:31:00,CNR6973092008,canceled by driver,CID952634,prime plus,rt nagar,richmond town,,,,Personal & Car related issue,,,322,unknown,0,4.0,4.0,2024-07-04 10:31:00,10,2024-07-04,Thursday
2024-07-22 08:37:00,08:37:00,CNR2952677255,success,CID379435,prime suv,indiranagar,sarjapur road,154.0,50.0,,,No,,935,cash,1,3.5,4.7,2024-07-22 08:37:00,8,2024-07-22,Monday
2024-07-30 20:19:00,20:19:00,CNR2505980756,canceled by driver,CID841717,ebike,hulimavu,majestic,,,,Personal & Car related issue,,,443,unknown,0,4.0,4.0,2024-07-30 20:19:00,20,2024-07-30,Tuesday
